"Step","zerofl-a1.0-s0.95-cifar_lda1000.0-FedAvgNZ-e1-lr0.5 - sparsity","zerofl-a1.0-s0.95-cifar_lda1000.0-FedAvgNZ-e1-lr0.5 - sparsity__MIN","zerofl-a1.0-s0.95-cifar_lda1000.0-FedAvgNZ-e1-lr0.5 - sparsity__MAX","zerofl-a1.0-s0.95-cifar_lda1.0-FedAvgNZ-e1-lr0.5 - sparsity","zerofl-a1.0-s0.95-cifar_lda1.0-FedAvgNZ-e1-lr0.5 - sparsity__MIN","zerofl-a1.0-s0.95-cifar_lda1.0-FedAvgNZ-e1-lr0.5 - sparsity__MAX","zerofl-a1.0-s0.95-cifar10_lda0.1-FedAvgNZ-e1-lr0.5 - sparsity","zerofl-a1.0-s0.95-cifar10_lda0.1-FedAvgNZ-e1-lr0.5 - sparsity__MIN","zerofl-a1.0-s0.95-cifar10_lda0.1-FedAvgNZ-e1-lr0.5 - sparsity__MAX","resnet18-cifar_lda1000.0-FedAvg-e1-lr0.5 - sparsity","resnet18-cifar_lda1000.0-FedAvg-e1-lr0.5 - sparsity__MIN","resnet18-cifar_lda1000.0-FedAvg-e1-lr0.5 - sparsity__MAX","resnet18-cifar_lda1.0-FedAvg-e1-lr0.5 - sparsity","resnet18-cifar_lda1.0-FedAvg-e1-lr0.5 - sparsity__MIN","resnet18-cifar_lda1.0-FedAvg-e1-lr0.5 - sparsity__MAX","resnet18-cifar10_lda0.1-FedAvg-e1-lr0.5 - sparsity","resnet18-cifar10_lda0.1-FedAvg-e1-lr0.5 - sparsity__MIN","resnet18-cifar10_lda0.1-FedAvg-e1-lr0.5 - sparsity__MAX","power_swat-a1.25-s0.95-cifar10_lda1000.0-FedAvg-e1-lr0.5 - sparsity","power_swat-a1.25-s0.95-cifar10_lda1000.0-FedAvg-e1-lr0.5 - sparsity__MIN","power_swat-a1.25-s0.95-cifar10_lda1000.0-FedAvg-e1-lr0.5 - sparsity__MAX","power_swat-a1.25-s0.95-cifar10_lda1.0-FedAvg-e1-lr0.5 - sparsity","power_swat-a1.25-s0.95-cifar10_lda1.0-FedAvg-e1-lr0.5 - sparsity__MIN","power_swat-a1.25-s0.95-cifar10_lda1.0-FedAvg-e1-lr0.5 - sparsity__MAX","power_swat-a1.25-s0.95-cifar10_lda0.1-FedAvg-e1-lr0.5 - sparsity","power_swat-a1.25-s0.95-cifar10_lda0.1-FedAvg-e1-lr0.5 - sparsity__MIN","power_swat-a1.25-s0.95-cifar10_lda0.1-FedAvg-e1-lr0.5 - sparsity__MAX","powerprop-a1.0-s0.95-cifar_lda1000.0-FedAvg-e1-lr0.5 - sparsity","powerprop-a1.0-s0.95-cifar_lda1000.0-FedAvg-e1-lr0.5 - sparsity__MIN","powerprop-a1.0-s0.95-cifar_lda1000.0-FedAvg-e1-lr0.5 - sparsity__MAX","powerprop-a1.0-s0.95-cifar_lda1.0-FedAvg-e1-lr0.5 - sparsity","powerprop-a1.0-s0.95-cifar_lda1.0-FedAvg-e1-lr0.5 - sparsity__MIN","powerprop-a1.0-s0.95-cifar_lda1.0-FedAvg-e1-lr0.5 - sparsity__MAX","powerprop-a1.0-s0.95-cifar10_lda0.1-FedAvg-e1-lr0.5 - sparsity","powerprop-a1.0-s0.95-cifar10_lda0.1-FedAvg-e1-lr0.5 - sparsity__MIN","powerprop-a1.0-s0.95-cifar10_lda0.1-FedAvg-e1-lr0.5 - sparsity__MAX"
"39","83.9","83.9","83.9","73.3","73.3","73.3","87","87","87","0","0","0","0","0","0","0","0","0","94.55399999999999","94.55399999999999","94.55399999999999","94.55600000000001","94.55600000000001","94.55600000000001","94.61600000000001","94.61600000000001","94.61600000000001","94.6","94.6","94.6","94.5","94.5","94.5","94.77399999999999","94.77399999999999","94.77399999999999"
"40","83.5","83.5","83.5","73.7","73.7","73.7","87.03199999999998","87.03199999999998","87.03199999999998","0","0","0","0","0","0","0","0","0","94.549","94.549","94.549","94.54","94.54","94.54","94.60300000000001","94.60300000000001","94.60300000000001","94.6","94.6","94.6","94.5","94.5","94.5","94.75800000000001","94.75800000000001","94.75800000000001"
"41","82.6","82.6","82.6","73","73","73","86.765","86.765","86.765","0","0","0","0","0","0","0","0","0","94.55300000000001","94.55300000000001","94.55300000000001","94.53","94.53","94.53","94.595","94.595","94.595","94.6","94.6","94.6","94.5","94.5","94.5","94.76800000000001","94.76800000000001","94.76800000000001"
"42","82.4","82.4","82.4","73.59999999999998","73.59999999999998","73.59999999999998","86.93300000000002","86.93300000000002","86.93300000000002","0","0","0","0","0","0","0","0","0","94.54600000000002","94.54600000000002","94.54600000000002","94.52800000000002","94.52800000000002","94.52800000000002","94.59399999999998","94.59399999999998","94.59399999999998","94.6","94.6","94.6","94.5","94.5","94.5","94.74699999999999","94.74699999999999","94.74699999999999"
"43","83.6","83.6","83.6","73.09999999999998","73.09999999999998","73.09999999999998","87.28899999999999","87.28899999999999","87.28899999999999","0","0","0","0","0","0","0","0","0","94.54699999999998","94.54699999999998","94.54699999999998","94.519","94.519","94.519","94.585","94.585","94.585","94.6","94.6","94.6","94.5","94.5","94.5","94.76399999999998","94.76399999999998","94.76399999999998"
"44","83","83","83","73.7","73.7","73.7","86.95","86.95","86.95","0","0","0","0","0","0","0","0","0","94.545","94.545","94.545","94.52","94.52","94.52","94.57","94.57","94.57","94.6","94.6","94.6","94.5","94.5","94.5","94.765","94.765","94.765"
"45","84","84","84","73.09999999999998","73.09999999999998","73.09999999999998","87.35300000000001","87.35300000000001","87.35300000000001","0","0","0","0","0","0","0","0","0","94.54300000000002","94.54300000000002","94.54300000000002","94.51399999999998","94.51399999999998","94.51399999999998","94.55199999999999","94.55199999999999","94.55199999999999","94.6","94.6","94.6","94.5","94.5","94.5","94.765","94.765","94.765"
"46","82.8","82.8","82.8","73.09999999999998","73.09999999999998","73.09999999999998","86.79","86.79","86.79","0","0","0","0","0","0","0","0","0","94.53800000000001","94.53800000000001","94.53800000000001","94.50199999999998","94.50199999999998","94.50199999999998","94.55800000000002","94.55800000000002","94.55800000000002","94.6","94.6","94.6","94.5","94.5","94.5","94.79","94.79","94.79"
"47","84.6","84.6","84.6","73.2","73.2","73.2","87.25899999999999","87.25899999999999","87.25899999999999","0","0","0","0","0","0","0","0","0","94.545","94.545","94.545","94.50300000000001","94.50300000000001","94.50300000000001","94.53800000000001","94.53800000000001","94.53800000000001","94.6","94.6","94.6","94.5","94.5","94.5","94.76399999999998","94.76399999999998","94.76399999999998"
"48","84.1","84.1","84.1","74.40000000000002","74.40000000000002","74.40000000000002","86.69899999999998","86.69899999999998","86.69899999999998","0","0","0","0","0","0","0","0","0","94.535","94.535","94.535","94.48899999999999","94.48899999999999","94.48899999999999","94.56800000000001","94.56800000000001","94.56800000000001","94.7","94.7","94.7","94.5","94.5","94.5","94.80899999999998","94.80899999999998","94.80899999999998"
"49","84.2","84.2","84.2","75.09999999999998","75.09999999999998","75.09999999999998","87.285","87.285","87.285","0","0","0","0","0","0","0","0","0","94.53600000000002","94.53600000000002","94.53600000000002","94.48699999999998","94.48699999999998","94.48699999999998","94.52899999999998","94.52899999999998","94.52899999999998","94.6","94.6","94.6","94.5","94.5","94.5","94.73899999999999","94.73899999999999","94.73899999999999"
"50","84","84","84","73.7","73.7","73.7","87.48199999999999","87.48199999999999","87.48199999999999","0","0","0","0","0","0","0","0","0","94.535","94.535","94.535","94.47899999999998","94.47899999999998","94.47899999999998","94.52399999999999","94.52399999999999","94.52399999999999","94.7","94.7","94.7","94.5","94.5","94.5","94.73600000000002","94.73600000000002","94.73600000000002"
"51","83.8","83.8","83.8","76.09999999999998","76.09999999999998","76.09999999999998","87.34199999999998","87.34199999999998","87.34199999999998","0","0","0","0","0","0","0","0","0","94.53199999999998","94.53199999999998","94.53199999999998","94.47600000000001","94.47600000000001","94.47600000000001","94.52699999999999","94.52699999999999","94.52699999999999","94.6","94.6","94.6","94.5","94.5","94.5","94.72","94.72","94.72"
"52","84.5","84.5","84.5","74.5","74.5","74.5","87.38800000000002","87.38800000000002","87.38800000000002","0","0","0","0","0","0","0","0","0","94.534","94.534","94.534","94.481","94.481","94.481","94.51399999999998","94.51399999999998","94.51399999999998","94.6","94.6","94.6","94.5","94.5","94.5","94.79300000000002","94.79300000000002","94.79300000000002"
"53","84","84","84","74.7","74.7","74.7","87.53899999999999","87.53899999999999","87.53899999999999","0","0","0","0","0","0","0","0","0","94.53199999999998","94.53199999999998","94.53199999999998","94.47300000000001","94.47300000000001","94.47300000000001","94.50699999999999","94.50699999999999","94.50699999999999","94.7","94.7","94.7","94.5","94.5","94.5","94.826","94.826","94.826"
"54","82.7","82.7","82.7","76.5","76.5","76.5","87.29199999999999","87.29199999999999","87.29199999999999","0","0","0","0","0","0","0","0","0","94.53100000000002","94.53100000000002","94.53100000000002","94.475","94.475","94.475","94.5","94.5","94.5","94.7","94.7","94.7","94.5","94.5","94.5","94.80100000000002","94.80100000000002","94.80100000000002"
"55","84.1","84.1","84.1","73.8","73.8","73.8","87.19199999999998","87.19199999999998","87.19199999999998","0","0","0","0","0","0","0","0","0","94.535","94.535","94.535","94.47600000000001","94.47600000000001","94.47600000000001","94.49800000000002","94.49800000000002","94.49800000000002","94.7","94.7","94.7","94.5","94.5","94.5","94.81100000000002","94.81100000000002","94.81100000000002"
"56","84.6","84.6","84.6","77","77","77","87.45","87.45","87.45","0","0","0","0","0","0","0","0","0","94.534","94.534","94.534","94.46899999999998","94.46899999999998","94.46899999999998","94.50100000000002","94.50100000000002","94.50100000000002","94.7","94.7","94.7","94.5","94.5","94.5","94.79","94.79","94.79"
"57","83.7","83.7","83.7","76.7","76.7","76.7","87.57199999999999","87.57199999999999","87.57199999999999","0","0","0","0","0","0","0","0","0","94.53100000000002","94.53100000000002","94.53100000000002","94.47","94.47","94.47","94.50899999999999","94.50899999999999","94.50899999999999","94.7","94.7","94.7","94.5","94.5","94.5","94.799","94.799","94.799"
"58","84.1","84.1","84.1","76.59999999999998","76.59999999999998","76.59999999999998","87.37199999999999","87.37199999999999","87.37199999999999","0","0","0","0","0","0","0","0","0","94.52800000000002","94.52800000000002","94.52800000000002","94.46399999999998","94.46399999999998","94.46399999999998","94.47800000000001","94.47800000000001","94.47800000000001","94.7","94.7","94.7","94.4","94.4","94.4","94.81399999999998","94.81399999999998","94.81399999999998"
"59","84.3","84.3","84.3","76.59999999999998","76.59999999999998","76.59999999999998","87.61399999999999","87.61399999999999","87.61399999999999","0","0","0","0","0","0","0","0","0","94.53100000000002","94.53100000000002","94.53100000000002","94.47","94.47","94.47","94.47699999999999","94.47699999999999","94.47699999999999","94.7","94.7","94.7","94.5","94.5","94.5","94.77399999999999","94.77399999999999","94.77399999999999"
"60","83.2","83.2","83.2","76.5","76.5","76.5","87.56899999999999","87.56899999999999","87.56899999999999","0","0","0","0","0","0","0","0","0","94.53100000000002","94.53100000000002","94.53100000000002","94.465","94.465","94.465","94.47800000000001","94.47800000000001","94.47800000000001","94.7","94.7","94.7","94.4","94.4","94.4","94.785","94.785","94.785"
"61","84.2","84.2","84.2","77.09999999999998","77.09999999999998","77.09999999999998","87.519","87.519","87.519","0","0","0","0","0","0","0","0","0","94.52399999999999","94.52399999999999","94.52399999999999","94.46199999999999","94.46199999999999","94.46199999999999","94.466","94.466","94.466","94.7","94.7","94.7","94.5","94.5","94.5","94.78300000000002","94.78300000000002","94.78300000000002"
"62","83.8","83.8","83.8","75.59999999999998","75.59999999999998","75.59999999999998","87.50699999999999","87.50699999999999","87.50699999999999","0","0","0","0","0","0","0","0","0","94.52399999999999","94.52399999999999","94.52399999999999","94.46100000000001","94.46100000000001","94.46100000000001","94.48800000000001","94.48800000000001","94.48800000000001","94.7","94.7","94.7","94.4","94.4","94.4","94.78600000000002","94.78600000000002","94.78600000000002"
"63","82.8","82.8","82.8","77.40000000000002","77.40000000000002","77.40000000000002","87.63100000000001","87.63100000000001","87.63100000000001","0","0","0","0","0","0","0","0","0","94.53","94.53","94.53","94.466","94.466","94.466","94.45699999999998","94.45699999999998","94.45699999999998","94.7","94.7","94.7","94.4","94.4","94.4","94.77100000000002","94.77100000000002","94.77100000000002"
"64","83.9","83.9","83.9","77.5","77.5","77.5","87.775","87.775","87.775","0","0","0","0","0","0","0","0","0","94.51800000000001","94.51800000000001","94.51800000000001","94.465","94.465","94.465","94.46","94.46","94.46","94.7","94.7","94.7","94.5","94.5","94.5","94.78199999999998","94.78199999999998","94.78199999999998"
"65","82.7","82.7","82.7","78.7","78.7","78.7","87.78199999999998","87.78199999999998","87.78199999999998","0","0","0","0","0","0","0","0","0","94.52399999999999","94.52399999999999","94.52399999999999","94.47","94.47","94.47","94.43800000000002","94.43800000000002","94.43800000000002","94.7","94.7","94.7","94.4","94.4","94.4","94.77800000000002","94.77800000000002","94.77800000000002"
"66","83.9","83.9","83.9","78.90000000000002","78.90000000000002","78.90000000000002","87.62199999999999","87.62199999999999","87.62199999999999","0","0","0","0","0","0","0","0","0","94.519","94.519","94.519","94.46399999999998","94.46399999999998","94.46399999999998","94.44100000000002","94.44100000000002","94.44100000000002","94.7","94.7","94.7","94.4","94.4","94.4","94.79","94.79","94.79"
"67","83.4","83.4","83.4","80.5","80.5","80.5","87.45199999999998","87.45199999999998","87.45199999999998","0","0","0","0","0","0","0","0","0","94.52100000000002","94.52100000000002","94.52100000000002","94.46199999999999","94.46199999999999","94.46199999999999","94.44399999999999","94.44399999999999","94.44399999999999","94.7","94.7","94.7","94.5","94.5","94.5","94.76800000000001","94.76800000000001","94.76800000000001"
"68","83.3","83.3","83.3","78.7","78.7","78.7","87.87399999999998","87.87399999999998","87.87399999999998","0","0","0","0","0","0","0","0","0","94.52100000000002","94.52100000000002","94.52100000000002","94.46800000000002","94.46800000000002","94.46800000000002","94.44199999999998","94.44199999999998","94.44199999999998","94.7","94.7","94.7","94.4","94.4","94.4","94.78300000000002","94.78300000000002","94.78300000000002"
"69","83.7","83.7","83.7","74.2","74.2","74.2","87.95300000000002","87.95300000000002","87.95300000000002","0","0","0","0","0","0","0","0","0","94.51600000000002","94.51600000000002","94.51600000000002","94.465","94.465","94.465","94.45699999999998","94.45699999999998","94.45699999999998","94.7","94.7","94.7","94.4","94.4","94.4","94.77","94.77","94.77"
"70","82.8","82.8","82.8","77.40000000000002","77.40000000000002","77.40000000000002","87.82800000000002","87.82800000000002","87.82800000000002","0","0","0","0","0","0","0","0","0","94.51699999999998","94.51699999999998","94.51699999999998","94.46399999999998","94.46399999999998","94.46399999999998","94.43899999999998","94.43899999999998","94.43899999999998","94.7","94.7","94.7","94.4","94.4","94.4","94.77","94.77","94.77"
"71","83.8","83.8","83.8","77.7","77.7","77.7","87.68800000000002","87.68800000000002","87.68800000000002","0","0","0","0","0","0","0","0","0","94.52","94.52","94.52","94.46800000000002","94.46800000000002","94.46800000000002","94.42899999999999","94.42899999999999","94.42899999999999","94.7","94.7","94.7","94.4","94.4","94.4","94.76600000000002","94.76600000000002","94.76600000000002"
"72","83.5","83.5","83.5","80.8","80.8","80.8","88.23","88.23","88.23","0","0","0","0","0","0","0","0","0","94.51399999999998","94.51399999999998","94.51399999999998","94.46699999999998","94.46699999999998","94.46699999999998","94.43300000000002","94.43300000000002","94.43300000000002","94.7","94.7","94.7","94.4","94.4","94.4","94.75300000000001","94.75300000000001","94.75300000000001"
"73","83.1","83.1","83.1","77.5","77.5","77.5","88.14","88.14","88.14","0","0","0","0","0","0","0","0","0","94.515","94.515","94.515","94.46699999999998","94.46699999999998","94.46699999999998","94.45199999999998","94.45199999999998","94.45199999999998","94.7","94.7","94.7","94.4","94.4","94.4","94.76600000000002","94.76600000000002","94.76600000000002"
"74","83.6","83.6","83.6","79.90000000000002","79.90000000000002","79.90000000000002","88.07800000000002","88.07800000000002","88.07800000000002","0","0","0","0","0","0","0","0","0","94.51600000000002","94.51600000000002","94.51600000000002","94.465","94.465","94.465","94.43699999999998","94.43699999999998","94.43699999999998","94.7","94.7","94.7","94.4","94.4","94.4","94.75300000000001","94.75300000000001","94.75300000000001"
"75","83.6","83.6","83.6","74.8","74.8","74.8","88.035","88.035","88.035","0","0","0","0","0","0","0","0","0","94.519","94.519","94.519","94.466","94.466","94.466","94.43100000000001","94.43100000000001","94.43100000000001","94.7","94.7","94.7","94.4","94.4","94.4","94.77300000000001","94.77300000000001","94.77300000000001"
"76","83.6","83.6","83.6","79.8","79.8","79.8","88.22699999999999","88.22699999999999","88.22699999999999","0","0","0","0","0","0","0","0","0","94.51600000000002","94.51600000000002","94.51600000000002","94.466","94.466","94.466","94.44100000000002","94.44100000000002","94.44100000000002","94.7","94.7","94.7","94.4","94.4","94.4","94.74600000000001","94.74600000000001","94.74600000000001"
"77","83.5","83.5","83.5","78.90000000000002","78.90000000000002","78.90000000000002","87.93699999999998","87.93699999999998","87.93699999999998","0","0","0","0","0","0","0","0","0","94.515","94.515","94.515","94.46899999999998","94.46899999999998","94.46899999999998","94.46399999999998","94.46399999999998","94.46399999999998","94.7","94.7","94.7","94.4","94.4","94.4","94.76300000000002","94.76300000000002","94.76300000000002"
"78","83.9","83.9","83.9","77.40000000000002","77.40000000000002","77.40000000000002","88.04300000000002","88.04300000000002","88.04300000000002","0","0","0","0","0","0","0","0","0","94.51","94.51","94.51","94.46800000000002","94.46800000000002","94.46800000000002","94.44699999999999","94.44699999999999","94.44699999999999","94.7","94.7","94.7","94.4","94.4","94.4","94.75199999999998","94.75199999999998","94.75199999999998"
"79","82.7","82.7","82.7","79","79","79","88.24800000000002","88.24800000000002","88.24800000000002","0","0","0","0","0","0","0","0","0","94.515","94.515","94.515","94.47","94.47","94.47","94.42800000000001","94.42800000000001","94.42800000000001","94.7","94.7","94.7","94.4","94.4","94.4","94.74600000000001","94.74600000000001","94.74600000000001"
"80","82.7","82.7","82.7","78.59999999999998","78.59999999999998","78.59999999999998","88.27899999999998","88.27899999999998","88.27899999999998","0","0","0","0","0","0","0","0","0","94.51600000000002","94.51600000000002","94.51600000000002","94.46399999999998","94.46399999999998","94.46399999999998","94.43199999999999","94.43199999999999","94.43199999999999","94.7","94.7","94.7","94.4","94.4","94.4","94.76300000000002","94.76300000000002","94.76300000000002"
"81","82.9","82.9","82.9","82.2","82.2","82.2","88.105","88.105","88.105","0","0","0","0","0","0","0","0","0","94.51","94.51","94.51","94.46699999999998","94.46699999999998","94.46699999999998","94.42899999999999","94.42899999999999","94.42899999999999","94.7","94.7","94.7","94.4","94.4","94.4","94.76600000000002","94.76600000000002","94.76600000000002"
"82","84.3","84.3","84.3","82.5","82.5","82.5","88.27399999999999","88.27399999999999","88.27399999999999","0","0","0","0","0","0","0","0","0","94.51199999999999","94.51199999999999","94.51199999999999","94.47100000000002","94.47100000000002","94.47100000000002","94.44100000000002","94.44100000000002","94.44100000000002","94.7","94.7","94.7","94.4","94.4","94.4","94.75600000000001","94.75600000000001","94.75600000000001"
"83","83.4","83.4","83.4","80.2","80.2","80.2","88.22199999999998","88.22199999999998","88.22199999999998","0","0","0","0","0","0","0","0","0","94.51","94.51","94.51","94.47199999999998","94.47199999999998","94.47199999999998","94.45300000000002","94.45300000000002","94.45300000000002","94.7","94.7","94.7","94.4","94.4","94.4","94.75100000000002","94.75100000000002","94.75100000000002"
"84","83.7","83.7","83.7","79.8","79.8","79.8","88.16","88.16","88.16","0","0","0","0","0","0","0","0","0","94.51399999999998","94.51399999999998","94.51399999999998","94.46899999999998","94.46899999999998","94.46899999999998","94.46","94.46","94.46","94.7","94.7","94.7","94.4","94.4","94.4","94.75100000000002","94.75100000000002","94.75100000000002"
"85","83.8","83.8","83.8","83.3","83.3","83.3","88.34699999999998","88.34699999999998","88.34699999999998","0","0","0","0","0","0","0","0","0","94.51800000000001","94.51800000000001","94.51800000000001","94.47199999999998","94.47199999999998","94.47199999999998","94.46","94.46","94.46","94.7","94.7","94.7","94.4","94.4","94.4","94.75","94.75","94.75"
"86","84","84","84","81.2","81.2","81.2","88.34699999999998","88.34699999999998","88.34699999999998","0","0","0","0","0","0","0","0","0","94.51199999999999","94.51199999999999","94.51199999999999","94.47","94.47","94.47","94.44699999999999","94.44699999999999","94.44699999999999","94.7","94.7","94.7","94.4","94.4","94.4","94.74600000000001","94.74600000000001","94.74600000000001"
"87","82.7","82.7","82.7","80.7","80.7","80.7","88.42899999999999","88.42899999999999","88.42899999999999","0","0","0","0","0","0","0","0","0","94.51300000000002","94.51300000000002","94.51300000000002","94.47399999999999","94.47399999999999","94.47399999999999","94.45199999999998","94.45199999999998","94.45199999999998","94.7","94.7","94.7","94.4","94.4","94.4","94.755","94.755","94.755"
"88","83.6","83.6","83.6","80.90000000000002","80.90000000000002","80.90000000000002","88.31100000000002","88.31100000000002","88.31100000000002","0","0","0","0","0","0","0","0","0","94.51399999999998","94.51399999999998","94.51399999999998","94.47","94.47","94.47","94.44699999999999","94.44699999999999","94.44699999999999","94.7","94.7","94.7","94.4","94.4","94.4","94.75699999999999","94.75699999999999","94.75699999999999"
"89","84.4","84.4","84.4","79.90000000000002","79.90000000000002","79.90000000000002","88.11199999999998","88.11199999999998","88.11199999999998","0","0","0","0","0","0","0","0","0","94.51399999999998","94.51399999999998","94.51399999999998","94.47300000000001","94.47300000000001","94.47300000000001","94.465","94.465","94.465","94.7","94.7","94.7","94.4","94.4","94.4","94.74199999999999","94.74199999999999","94.74199999999999"
"90","83.6","83.6","83.6","83.6","83.6","83.6","88.451","88.451","88.451","0","0","0","0","0","0","0","0","0","94.51800000000001","94.51800000000001","94.51800000000001","94.47100000000002","94.47100000000002","94.47100000000002","94.44800000000001","94.44800000000001","94.44800000000001","94.7","94.7","94.7","94.4","94.4","94.4","94.73899999999999","94.73899999999999","94.73899999999999"
"91","84","84","84","79.7","79.7","79.7","88.01","88.01","88.01","0","0","0","0","0","0","0","0","0","94.51","94.51","94.51","94.47699999999999","94.47699999999999","94.47699999999999","94.445","94.445","94.445","94.7","94.7","94.7","94.4","94.4","94.4","94.74300000000001","94.74300000000001","94.74300000000001"
"92","83","83","83","81.8","81.8","81.8","88.48","88.48","88.48","0","0","0","0","0","0","0","0","0","94.51399999999998","94.51399999999998","94.51399999999998","94.47399999999999","94.47399999999999","94.47399999999999","94.45800000000001","94.45800000000001","94.45800000000001","94.7","94.7","94.7","94.4","94.4","94.4","94.735","94.735","94.735"
"93","83.8","83.8","83.8","81.5","81.5","81.5","88.16100000000002","88.16100000000002","88.16100000000002","0","0","0","0","0","0","0","0","0","94.51800000000001","94.51800000000001","94.51800000000001","94.48","94.48","94.48","94.44899999999998","94.44899999999998","94.44899999999998","94.7","94.7","94.7","94.4","94.4","94.4","94.74399999999999","94.74399999999999","94.74399999999999"
"94","83.6","83.6","83.6","82.2","82.2","82.2","88.39800000000001","88.39800000000001","88.39800000000001","0","0","0","0","0","0","0","0","0","94.515","94.515","94.515","94.47300000000001","94.47300000000001","94.47300000000001","94.44800000000001","94.44800000000001","94.44800000000001","94.7","94.7","94.7","94.4","94.4","94.4","94.74800000000002","94.74800000000002","94.74800000000002"
"95","84.3","84.3","84.3","80","80","80","88.54399999999998","88.54399999999998","88.54399999999998","0","0","0","0","0","0","0","0","0","94.51600000000002","94.51600000000002","94.51600000000002","94.47600000000001","94.47600000000001","94.47600000000001","94.45199999999998","94.45199999999998","94.45199999999998","94.7","94.7","94.7","94.4","94.4","94.4","94.74800000000002","94.74800000000002","94.74800000000002"
"96","84.1","84.1","84.1","80.5","80.5","80.5","88.75300000000001","88.75300000000001","88.75300000000001","0","0","0","0","0","0","0","0","0","94.51800000000001","94.51800000000001","94.51800000000001","94.48199999999999","94.48199999999999","94.48199999999999","94.455","94.455","94.455","94.7","94.7","94.7","94.4","94.4","94.4","94.73899999999999","94.73899999999999","94.73899999999999"
"97","84","84","84","80.09999999999998","80.09999999999998","80.09999999999998","88.48399999999998","88.48399999999998","88.48399999999998","0","0","0","0","0","0","0","0","0","94.51600000000002","94.51600000000002","94.51600000000002","94.47300000000001","94.47300000000001","94.47300000000001","94.45","94.45","94.45","94.7","94.7","94.7","94.4","94.4","94.4","94.74100000000001","94.74100000000001","94.74100000000001"
"98","83.4","83.4","83.4","81","81","81","88.466","88.466","88.466","0","0","0","0","0","0","0","0","0","94.51800000000001","94.51800000000001","94.51800000000001","94.47800000000001","94.47800000000001","94.47800000000001","94.466","94.466","94.466","94.7","94.7","94.7","94.4","94.4","94.4","94.74800000000002","94.74800000000002","94.74800000000002"
"99","84","84","84","80.90000000000002","80.90000000000002","80.90000000000002","88.48600000000002","88.48600000000002","88.48600000000002","0","0","0","0","0","0","0","0","0","94.51699999999998","94.51699999999998","94.51699999999998","94.48","94.48","94.48","94.46399999999998","94.46399999999998","94.46399999999998","94.7","94.7","94.7","94.4","94.4","94.4","94.73899999999999","94.73899999999999","94.73899999999999"
"100","84.2","84.2","84.2","80.90000000000002","80.90000000000002","80.90000000000002","88.285","88.285","88.285","0","0","0","0","0","0","0","0","0","94.51399999999998","94.51399999999998","94.51399999999998","94.48600000000002","94.48600000000002","94.48600000000002","94.45699999999998","94.45699999999998","94.45699999999998","94.7","94.7","94.7","94.4","94.4","94.4","94.74800000000002","94.74800000000002","94.74800000000002"
"101","83.7","83.7","83.7","80.2","80.2","80.2","88.335","88.335","88.335","0","0","0","0","0","0","0","0","0","94.52100000000002","94.52100000000002","94.52100000000002","94.48199999999999","94.48199999999999","94.48199999999999","94.466","94.466","94.466","94.7","94.7","94.7","94.4","94.4","94.4","94.73699999999998","94.73699999999998","94.73699999999998"
"102","83.5","83.5","83.5","80.90000000000002","80.90000000000002","80.90000000000002","88.61899999999999","88.61899999999999","88.61899999999999","0","0","0","0","0","0","0","0","0","94.51600000000002","94.51600000000002","94.51600000000002","94.47800000000001","94.47800000000001","94.47800000000001","94.47600000000001","94.47600000000001","94.47600000000001","94.7","94.7","94.7","94.4","94.4","94.4","94.73699999999998","94.73699999999998","94.73699999999998"
"103","83.9","83.9","83.9","79.8","79.8","79.8","88.51800000000001","88.51800000000001","88.51800000000001","0","0","0","0","0","0","0","0","0","94.519","94.519","94.519","94.481","94.481","94.481","94.48699999999998","94.48699999999998","94.48699999999998","94.6","94.6","94.6","94.4","94.4","94.4","94.75300000000001","94.75300000000001","94.75300000000001"
"104","84.4","84.4","84.4","80.7","80.7","80.7","88.55899999999998","88.55899999999998","88.55899999999998","0","0","0","0","0","0","0","0","0","94.52300000000001","94.52300000000001","94.52300000000001","94.48199999999999","94.48199999999999","94.48199999999999","94.46199999999999","94.46199999999999","94.46199999999999","94.7","94.7","94.7","94.4","94.4","94.4","94.72600000000001","94.72600000000001","94.72600000000001"
"105","83.8","83.8","83.8","80.3","80.3","80.3","88.485","88.485","88.485","0","0","0","0","0","0","0","0","0","94.51800000000001","94.51800000000001","94.51800000000001","94.48699999999998","94.48699999999998","94.48699999999998","94.46399999999998","94.46399999999998","94.46399999999998","94.7","94.7","94.7","94.4","94.4","94.4","94.731","94.731","94.731"
"106","84.1","84.1","84.1","80.09999999999998","80.09999999999998","80.09999999999998","88.70199999999998","88.70199999999998","88.70199999999998","0","0","0","0","0","0","0","0","0","94.52300000000001","94.52300000000001","94.52300000000001","94.48199999999999","94.48199999999999","94.48199999999999","94.46800000000002","94.46800000000002","94.46800000000002","94.7","94.7","94.7","94.4","94.4","94.4","94.73300000000002","94.73300000000002","94.73300000000002"
"107","84.4","84.4","84.4","80.2","80.2","80.2","88.58100000000002","88.58100000000002","88.58100000000002","0","0","0","0","0","0","0","0","0","94.52100000000002","94.52100000000002","94.52100000000002","94.481","94.481","94.481","94.47699999999999","94.47699999999999","94.47699999999999","94.7","94.7","94.7","94.3","94.3","94.3","94.72699999999999","94.72699999999999","94.72699999999999"
