"Step","zerofl-a1.0-s0.9-cifar100_lda1000.0-FedAvgNZ-e1-lr0.5 - sparsity","zerofl-a1.0-s0.9-cifar100_lda1000.0-FedAvgNZ-e1-lr0.5 - sparsity__MIN","zerofl-a1.0-s0.9-cifar100_lda1000.0-FedAvgNZ-e1-lr0.5 - sparsity__MAX","zerofl-a1.0-s0.9-cifar100_lda1.0-FedAvgNZ-e1-lr0.5 - sparsity","zerofl-a1.0-s0.9-cifar100_lda1.0-FedAvgNZ-e1-lr0.5 - sparsity__MIN","zerofl-a1.0-s0.9-cifar100_lda1.0-FedAvgNZ-e1-lr0.5 - sparsity__MAX","zerofl-a1.0-s0.9-cifar100_lda0.1-FedAvgNZ-e1-lr0.5 - sparsity","zerofl-a1.0-s0.9-cifar100_lda0.1-FedAvgNZ-e1-lr0.5 - sparsity__MIN","zerofl-a1.0-s0.9-cifar100_lda0.1-FedAvgNZ-e1-lr0.5 - sparsity__MAX","power_swat-a1.25-s0.9-cifar100_lda1000.0-FedAvg-e1-lr0.5 - sparsity","power_swat-a1.25-s0.9-cifar100_lda1000.0-FedAvg-e1-lr0.5 - sparsity__MIN","power_swat-a1.25-s0.9-cifar100_lda1000.0-FedAvg-e1-lr0.5 - sparsity__MAX","powerprop-a1.0-s0.9-cifar100_lda1000.0-FedAvg-e1-lr0.5 - sparsity","powerprop-a1.0-s0.9-cifar100_lda1000.0-FedAvg-e1-lr0.5 - sparsity__MIN","powerprop-a1.0-s0.9-cifar100_lda1000.0-FedAvg-e1-lr0.5 - sparsity__MAX","powerprop-a1.0-s0.9-cifar100_lda1.0-FedAvg-e1-lr0.5 - sparsity","powerprop-a1.0-s0.9-cifar100_lda1.0-FedAvg-e1-lr0.5 - sparsity__MIN","powerprop-a1.0-s0.9-cifar100_lda1.0-FedAvg-e1-lr0.5 - sparsity__MAX","powerprop-a1.0-s0.9-cifar100_lda0.1-FedAvg-e1-lr0.5 - sparsity","powerprop-a1.0-s0.9-cifar100_lda0.1-FedAvg-e1-lr0.5 - sparsity__MIN","powerprop-a1.0-s0.9-cifar100_lda0.1-FedAvg-e1-lr0.5 - sparsity__MAX","powerprop-a1.0-s0.0-cifar100_lda1000.0-FedAvg-e1-lr0.5 - sparsity","powerprop-a1.0-s0.0-cifar100_lda1000.0-FedAvg-e1-lr0.5 - sparsity__MIN","powerprop-a1.0-s0.0-cifar100_lda1000.0-FedAvg-e1-lr0.5 - sparsity__MAX"
"643","80.61800000000001","80.61800000000001","80.61800000000001","81.97399999999999","81.97399999999999","81.97399999999999","79.40300000000002","79.40300000000002","79.40300000000002","89.78600000000002","89.78600000000002","89.78600000000002","87.75100000000002","87.75100000000002","87.75100000000002","87.35800000000002","87.35800000000002","87.35800000000002","86.135","86.135","86.135","0","0","0"
"644","80.674","80.674","80.674","81.834","81.834","81.834","79.59199999999998","79.59199999999998","79.59199999999998","89.78600000000002","89.78600000000002","89.78600000000002","87.80399999999999","87.80399999999999","87.80399999999999","87.215","87.215","87.215","86.32899999999998","86.32899999999998","86.32899999999998","0","0","0"
"645","80.711","80.711","80.711","81.89300000000001","81.89300000000001","81.89300000000001","79.715","79.715","79.715","89.78699999999999","89.78699999999999","89.78699999999999","87.64199999999998","87.64199999999998","87.64199999999998","87.29800000000002","87.29800000000002","87.29800000000002","86.21100000000001","86.21100000000001","86.21100000000001","0","0","0"
"646","80.70199999999998","80.70199999999998","80.70199999999998","81.754","81.754","81.754","79.71699999999998","79.71699999999998","79.71699999999998","89.78699999999999","89.78699999999999","89.78699999999999","87.89600000000002","87.89600000000002","87.89600000000002","87.45600000000002","87.45600000000002","87.45600000000002","86.35100000000001","86.35100000000001","86.35100000000001","0","0","0"
"647","80.495","80.495","80.495","82.085","82.085","82.085","79.564","79.564","79.564","89.78800000000001","89.78800000000001","89.78800000000001","87.69300000000001","87.69300000000001","87.69300000000001","87.22600000000001","87.22600000000001","87.22600000000001","86.03699999999999","86.03699999999999","86.03699999999999","0","0","0"
"648","80.575","80.575","80.575","81.93699999999998","81.93699999999998","81.93699999999998","79.67300000000002","79.67300000000002","79.67300000000002","89.78800000000001","89.78800000000001","89.78800000000001","87.74399999999999","87.74399999999999","87.74399999999999","87.424","87.424","87.424","86.25800000000001","86.25800000000001","86.25800000000001","0","0","0"
"649","80.65699999999998","80.65699999999998","80.65699999999998","81.91699999999999","81.91699999999999","81.91699999999999","79.795","79.795","79.795","89.78899999999999","89.78899999999999","89.78899999999999","87.84300000000002","87.84300000000002","87.84300000000002","87.35899999999998","87.35899999999998","87.35899999999998","86.284","86.284","86.284","0","0","0"
"650","80.556","80.556","80.556","82.08399999999999","82.08399999999999","82.08399999999999","79.716","79.716","79.716","89.78899999999999","89.78899999999999","89.78899999999999","87.62399999999998","87.62399999999998","87.62399999999998","87.20399999999998","87.20399999999998","87.20399999999998","86.13300000000001","86.13300000000001","86.13300000000001","0","0","0"
"651","80.664","80.664","80.664","81.85699999999999","81.85699999999999","81.85699999999999","79.664","79.664","79.664","89.79","89.79","89.79","87.75300000000001","87.75300000000001","87.75300000000001","87.42199999999998","87.42199999999998","87.42199999999998","86.34800000000001","86.34800000000001","86.34800000000001","0","0","0"
"652","80.62800000000001","80.62800000000001","80.62800000000001","81.98","81.98","81.98","","","","89.79","89.79","89.79","87.65399999999998","87.65399999999998","87.65399999999998","87.17800000000001","87.17800000000001","87.17800000000001","86.18399999999998","86.18399999999998","86.18399999999998","0","0","0"
"653","80.619","80.619","80.619","81.845","81.845","81.845","79.70800000000001","79.70800000000001","79.70800000000001","89.79","89.79","89.79","87.73399999999998","87.73399999999998","87.73399999999998","87.49399999999999","87.49399999999999","87.49399999999999","86.39899999999999","86.39899999999999","86.39899999999999","0","0","0"
"654","80.59800000000001","80.59800000000001","80.59800000000001","82.04600000000002","82.04600000000002","82.04600000000002","79.796","79.796","79.796","89.79100000000001","89.79100000000001","89.79100000000001","87.90399999999998","87.90399999999998","87.90399999999998","87.24100000000001","87.24100000000001","87.24100000000001","86.16600000000001","86.16600000000001","86.16600000000001","0","0","0"
"655","80.724","80.724","80.724","81.825","81.825","81.825","79.536","79.536","79.536","89.79199999999999","89.79199999999999","89.79199999999999","87.745","87.745","87.745","87.275","87.275","87.275","86.32199999999999","86.32199999999999","86.32199999999999","0","0","0"
"656","80.629","80.629","80.629","81.815","81.815","81.815","79.62300000000002","79.62300000000002","79.62300000000002","89.79199999999999","89.79199999999999","89.79199999999999","87.79300000000002","87.79300000000002","87.79300000000002","87.3","87.3","87.3","86.28100000000002","86.28100000000002","86.28100000000002","0","0","0"
"657","80.58199999999998","80.58199999999998","80.58199999999998","82.09","82.09","82.09","79.83699999999999","79.83699999999999","79.83699999999999","89.79300000000002","89.79300000000002","89.79300000000002","87.78199999999998","87.78199999999998","87.78199999999998","87.335","87.335","87.335","86.18600000000002","86.18600000000002","86.18600000000002","0","0","0"
"658","80.5","80.5","80.5","81.924","81.924","81.924","79.631","79.631","79.631","89.79300000000002","89.79300000000002","89.79300000000002","87.60300000000001","87.60300000000001","87.60300000000001","87.205","87.205","87.205","86.09300000000002","86.09300000000002","86.09300000000002","0","0","0"
"659","80.644","80.644","80.644","82.00600000000001","82.00600000000001","82.00600000000001","79.57699999999998","79.57699999999998","79.57699999999998","89.79300000000002","89.79300000000002","89.79300000000002","87.74699999999999","87.74699999999999","87.74699999999999","87.24","87.24","87.24","86.22","86.22","86.22","0","0","0"
"660","80.456","80.456","80.456","81.94300000000001","81.94300000000001","81.94300000000001","79.73199999999999","79.73199999999999","79.73199999999999","89.79300000000002","89.79300000000002","89.79300000000002","87.76","87.76","87.76","87.43699999999998","87.43699999999998","87.43699999999998","86.269","86.269","86.269","0","0","0"
"661","80.68699999999998","80.68699999999998","80.68699999999998","81.92100000000002","81.92100000000002","81.92100000000002","79.95699999999998","79.95699999999998","79.95699999999998","89.79399999999998","89.79399999999998","89.79399999999998","87.78100000000002","87.78100000000002","87.78100000000002","87.43899999999998","87.43899999999998","87.43899999999998","86.21100000000001","86.21100000000001","86.21100000000001","0","0","0"
"662","80.44","80.44","80.44","81.875","81.875","81.875","79.595","79.595","79.595","89.79399999999998","89.79399999999998","89.79399999999998","87.59300000000002","87.59300000000002","87.59300000000002","87.27300000000001","87.27300000000001","87.27300000000001","86.28199999999998","86.28199999999998","86.28199999999998","0","0","0"
"663","80.721","80.721","80.721","81.685","81.685","81.685","79.905","79.905","79.905","89.795","89.795","89.795","87.83100000000002","87.83100000000002","87.83100000000002","87.28699999999999","87.28699999999999","87.28699999999999","86.299","86.299","86.299","0","0","0"
"664","80.614","80.614","80.614","82.15399999999998","82.15399999999998","82.15399999999998","79.81199999999998","79.81199999999998","79.81199999999998","89.795","89.795","89.795","87.63199999999999","87.63199999999999","87.63199999999999","87.33699999999999","87.33699999999999","87.33699999999999","86.20399999999998","86.20399999999998","86.20399999999998","0","0","0"
"665","80.639","80.639","80.639","81.91199999999999","81.91199999999999","81.91199999999999","79.82699999999998","79.82699999999998","79.82699999999998","89.79600000000002","89.79600000000002","89.79600000000002","87.769","87.769","87.769","87.29699999999998","87.29699999999998","87.29699999999998","86.23600000000002","86.23600000000002","86.23600000000002","0","0","0"
"666","80.66300000000001","80.66300000000001","80.66300000000001","81.81800000000001","81.81800000000001","81.81800000000001","79.799","79.799","79.799","89.79600000000002","89.79600000000002","89.79600000000002","87.78199999999998","87.78199999999998","87.78199999999998","87.20800000000001","87.20800000000001","87.20800000000001","86.285","86.285","86.285","0","0","0"
"667","80.74300000000001","80.74300000000001","80.74300000000001","81.87","81.87","81.87","79.69699999999999","79.69699999999999","79.69699999999999","89.79699999999998","89.79699999999998","89.79699999999998","87.75100000000002","87.75100000000002","87.75100000000002","87.27399999999999","87.27399999999999","87.27399999999999","86.27199999999999","86.27199999999999","86.27199999999999","0","0","0"
"668","80.58199999999998","80.58199999999998","80.58199999999998","81.94899999999998","81.94899999999998","81.94899999999998","79.756","79.756","79.756","89.79699999999998","89.79699999999998","89.79699999999998","87.75100000000002","87.75100000000002","87.75100000000002","87.40600000000002","87.40600000000002","87.40600000000002","86.045","86.045","86.045","0","0","0"
"669","80.59999999999998","80.59999999999998","80.59999999999998","81.951","81.951","81.951","79.761","79.761","79.761","89.79800000000002","89.79800000000002","89.79800000000002","87.86","87.86","87.86","87.53699999999999","87.53699999999999","87.53699999999999","86.34","86.34","86.34","0","0","0"
"670","80.529","80.529","80.529","81.99199999999999","81.99199999999999","81.99199999999999","79.60699999999999","79.60699999999999","79.60699999999999","89.79800000000002","89.79800000000002","89.79800000000002","87.65800000000002","87.65800000000002","87.65800000000002","87.34699999999998","87.34699999999998","87.34699999999998","86.24300000000001","86.24300000000001","86.24300000000001","0","0","0"
"671","80.625","80.625","80.625","81.93600000000002","81.93600000000002","81.93600000000002","79.71699999999998","79.71699999999998","79.71699999999998","89.799","89.799","89.799","87.69","87.69","87.69","87.195","87.195","87.195","86.14899999999999","86.14899999999999","86.14899999999999","0","0","0"
"672","80.605","80.605","80.605","81.919","81.919","81.919","79.824","79.824","79.824","89.799","89.799","89.799","87.88800000000002","87.88800000000002","87.88800000000002","87.34300000000002","87.34300000000002","87.34300000000002","86.201","86.201","86.201","0","0","0"
"673","80.611","80.611","80.611","81.80699999999999","81.80699999999999","81.80699999999999","80.014","80.014","80.014","89.799","89.799","89.799","87.73899999999999","87.73899999999999","87.73899999999999","87.424","87.424","87.424","86.29300000000002","86.29300000000002","86.29300000000002","0","0","0"
"674","80.655","80.655","80.655","82.055","82.055","82.055","79.89300000000001","79.89300000000001","79.89300000000001","89.8","89.8","89.8","87.81199999999998","87.81199999999998","87.81199999999998","87.39300000000001","87.39300000000001","87.39300000000001","86.299","86.299","86.299","0","0","0"
"675","80.575","80.575","80.575","81.945","81.945","81.945","79.67","79.67","79.67","89.8","89.8","89.8","87.68300000000002","87.68300000000002","87.68300000000002","87.31699999999998","87.31699999999998","87.31699999999998","86.24100000000001","86.24100000000001","86.24100000000001","0","0","0"
"676","80.56699999999998","80.56699999999998","80.56699999999998","82.14800000000001","82.14800000000001","82.14800000000001","80.004","80.004","80.004","89.8","89.8","89.8","87.71199999999999","87.71199999999999","87.71199999999999","87.22800000000001","87.22800000000001","87.22800000000001","86.185","86.185","86.185","0","0","0"
"677","80.569","80.569","80.569","81.81800000000001","81.81800000000001","81.81800000000001","79.755","79.755","79.755","89.80100000000002","89.80100000000002","89.80100000000002","87.826","87.826","87.826","87.31600000000002","87.31600000000002","87.31600000000002","86.30600000000001","86.30600000000001","86.30600000000001","0","0","0"
"678","80.43000000000002","80.43000000000002","80.43000000000002","81.896","81.896","81.896","79.759","79.759","79.759","89.80100000000002","89.80100000000002","89.80100000000002","87.72699999999999","87.72699999999999","87.72699999999999","87.38800000000002","87.38800000000002","87.38800000000002","86.18899999999998","86.18899999999998","86.18899999999998","0","0","0"
"679","80.655","80.655","80.655","81.93199999999999","81.93199999999999","81.93199999999999","79.53800000000001","79.53800000000001","79.53800000000001","89.80199999999999","89.80199999999999","89.80199999999999","87.83300000000001","87.83300000000001","87.83300000000001","87.37600000000002","87.37600000000002","87.37600000000002","86.26","86.26","86.26","0","0","0"
"680","80.639","80.639","80.639","81.98399999999998","81.98399999999998","81.98399999999998","80.045","80.045","80.045","89.80199999999999","89.80199999999999","89.80199999999999","87.785","87.785","87.785","87.424","87.424","87.424","86.35699999999999","86.35699999999999","86.35699999999999","0","0","0"
"681","80.596","80.596","80.596","81.8","81.8","81.8","79.92800000000001","79.92800000000001","79.92800000000001","89.80300000000001","89.80300000000001","89.80300000000001","87.80100000000002","87.80100000000002","87.80100000000002","87.34300000000002","87.34300000000002","87.34300000000002","86.34300000000002","86.34300000000002","86.34300000000002","0","0","0"
"682","80.656","80.656","80.656","81.73","81.73","81.73","79.919","79.919","79.919","89.80300000000001","89.80300000000001","89.80300000000001","87.63","87.63","87.63","87.34300000000002","87.34300000000002","87.34300000000002","86.33800000000001","86.33800000000001","86.33800000000001","0","0","0"
"683","80.54000000000002","80.54000000000002","80.54000000000002","82.00600000000001","82.00600000000001","82.00600000000001","79.84800000000001","79.84800000000001","79.84800000000001","89.80300000000001","89.80300000000001","89.80300000000001","87.82100000000001","87.82100000000001","87.82100000000001","87.28199999999998","87.28199999999998","87.28199999999998","86.31199999999998","86.31199999999998","86.31199999999998","0","0","0"
"684","80.56","80.56","80.56","81.889","81.889","81.889","79.71300000000001","79.71300000000001","79.71300000000001","89.80300000000001","89.80300000000001","89.80300000000001","87.70399999999998","87.70399999999998","87.70399999999998","87.24899999999998","87.24899999999998","87.24899999999998","85.98399999999998","85.98399999999998","85.98399999999998","0","0","0"
