"Step","zerofl-a1.0-s0.9-cifar100_lda0.1-FedAvgNZ-e1-lr0.5 - sparsity","zerofl-a1.0-s0.9-cifar100_lda0.1-FedAvgNZ-e1-lr0.5 - sparsity__MIN","zerofl-a1.0-s0.9-cifar100_lda0.1-FedAvgNZ-e1-lr0.5 - sparsity__MAX","zerofl-a1.0-s0.9-cifar100_lda1.0-FedAvgNZ-e1-lr0.5 - sparsity","zerofl-a1.0-s0.9-cifar100_lda1.0-FedAvgNZ-e1-lr0.5 - sparsity__MIN","zerofl-a1.0-s0.9-cifar100_lda1.0-FedAvgNZ-e1-lr0.5 - sparsity__MAX","zerofl-a1.0-s0.9-cifar100_lda1000.0-FedAvgNZ-e1-lr0.5 - sparsity","zerofl-a1.0-s0.9-cifar100_lda1000.0-FedAvgNZ-e1-lr0.5 - sparsity__MIN","zerofl-a1.0-s0.9-cifar100_lda1000.0-FedAvgNZ-e1-lr0.5 - sparsity__MAX","powerprop-a1.0-s0.9-cifar100_lda0.1-FedAvg-e1-lr0.5 - sparsity","powerprop-a1.0-s0.9-cifar100_lda0.1-FedAvg-e1-lr0.5 - sparsity__MIN","powerprop-a1.0-s0.9-cifar100_lda0.1-FedAvg-e1-lr0.5 - sparsity__MAX","powerprop-a1.0-s0.9-cifar100_lda1.0-FedAvg-e1-lr0.5 - sparsity","powerprop-a1.0-s0.9-cifar100_lda1.0-FedAvg-e1-lr0.5 - sparsity__MIN","powerprop-a1.0-s0.9-cifar100_lda1.0-FedAvg-e1-lr0.5 - sparsity__MAX","powerprop-a1.0-s0.9-cifar100_lda1000.0-FedAvg-e1-lr0.5 - sparsity","powerprop-a1.0-s0.9-cifar100_lda1000.0-FedAvg-e1-lr0.5 - sparsity__MIN","powerprop-a1.0-s0.9-cifar100_lda1000.0-FedAvg-e1-lr0.5 - sparsity__MAX","power_swat-a1.25-s0.9-cifar100_lda1000.0-FedAvg-e1-lr0.5 - sparsity","power_swat-a1.25-s0.9-cifar100_lda1000.0-FedAvg-e1-lr0.5 - sparsity__MIN","power_swat-a1.25-s0.9-cifar100_lda1000.0-FedAvg-e1-lr0.5 - sparsity__MAX"
"59","56.12300000000001","56.12300000000001","56.12300000000001","73.70800000000001","73.70800000000001","73.70800000000001","74.391","74.391","74.391","86.26300000000002","86.26300000000002","86.26300000000002","86.70600000000002","86.70600000000002","86.70600000000002","86.57199999999999","86.57199999999999","86.57199999999999","89.47","89.47","89.47"
"60","58.355","58.355","58.355","73.22","73.22","73.22","74.59300000000002","74.59300000000002","74.59300000000002","86.22100000000002","86.22100000000002","86.22100000000002","86.62100000000001","86.62100000000001","86.62100000000001","86.55600000000001","86.55600000000001","86.55600000000001","89.47800000000001","89.47800000000001","89.47800000000001"
"61","57.190999999999995","57.190999999999995","57.190999999999995","73.044","73.044","73.044","73.875","73.875","73.875","86.17899999999999","86.17899999999999","86.17899999999999","86.63100000000001","86.63100000000001","86.63100000000001","86.50199999999998","86.50199999999998","86.50199999999998","89.48699999999998","89.48699999999998","89.48699999999998"
"62","59.51400000000001","59.51400000000001","59.51400000000001","73.20199999999998","73.20199999999998","73.20199999999998","73.95999999999998","73.95999999999998","73.95999999999998","86.13800000000002","86.13800000000002","86.13800000000002","86.58600000000001","86.58600000000001","86.58600000000001","86.38899999999998","86.38899999999998","86.38899999999998","89.495","89.495","89.495"
"63","57.80599999999999","57.80599999999999","57.80599999999999","73.526","73.526","73.526","74.334","74.334","74.334","85.91699999999999","85.91699999999999","85.91699999999999","86.62399999999998","86.62399999999998","86.62399999999998","86.42699999999999","86.42699999999999","86.42699999999999","89.50199999999998","89.50199999999998","89.50199999999998"
"64","59.84599999999999","59.84599999999999","59.84599999999999","74.041","74.041","74.041","74.39199999999998","74.39199999999998","74.39199999999998","85.966","85.966","85.966","86.481","86.481","86.481","86.409","86.409","86.409","89.51","89.51","89.51"
"65","59.60199999999998","59.60199999999998","59.60199999999998","73.024","73.024","73.024","73.676","73.676","73.676","85.96","85.96","85.96","86.47399999999999","86.47399999999999","86.47399999999999","86.245","86.245","86.245","89.51600000000002","89.51600000000002","89.51600000000002"
"66","60.04900000000001","60.04900000000001","60.04900000000001","72.96800000000002","72.96800000000002","72.96800000000002","73.87","73.87","73.87","85.88199999999999","85.88199999999999","85.88199999999999","86.36","86.36","86.36","86.30800000000002","86.30800000000002","86.30800000000002","89.52300000000001","89.52300000000001","89.52300000000001"
"67","59.24400000000001","59.24400000000001","59.24400000000001","73.41300000000001","73.41300000000001","73.41300000000001","74.44699999999999","74.44699999999999","74.44699999999999","85.78699999999999","85.78699999999999","85.78699999999999","86.37800000000001","86.37800000000001","86.37800000000001","86.27899999999998","86.27899999999998","86.27899999999998","89.52800000000002","89.52800000000002","89.52800000000002"
"68","61.07","61.07","61.07","73.601","73.601","73.601","73.95699999999998","73.95699999999998","73.95699999999998","85.77","85.77","85.77","86.29800000000002","86.29800000000002","86.29800000000002","86.055","86.055","86.055","89.534","89.534","89.534"
"69","60.18199999999999","60.18199999999999","60.18199999999999","73.65199999999999","73.65199999999999","73.65199999999999","74.11800000000001","74.11800000000001","74.11800000000001","85.675","85.675","85.675","86.31399999999998","86.31399999999998","86.31399999999998","86.10100000000001","86.10100000000001","86.10100000000001","89.53800000000001","89.53800000000001","89.53800000000001"
"70","60.2","60.2","60.2","73.06199999999998","73.06199999999998","73.06199999999998","73.999","73.999","73.999","85.60100000000001","85.60100000000001","85.60100000000001","86.28899999999999","86.28899999999999","86.28899999999999","86.20899999999999","86.20899999999999","86.20899999999999","89.54199999999999","89.54199999999999","89.54199999999999"
"71","60.14900000000001","60.14900000000001","60.14900000000001","73.471","73.471","73.471","74.01199999999999","74.01199999999999","74.01199999999999","85.62","85.62","85.62","86.16","86.16","86.16","86.07899999999998","86.07899999999998","86.07899999999998","89.54600000000002","89.54600000000002","89.54600000000002"
"72","59.78199999999998","59.78199999999998","59.78199999999998","73.79199999999999","73.79199999999999","73.79199999999999","74.19800000000001","74.19800000000001","74.19800000000001","85.63","85.63","85.63","85.97399999999999","85.97399999999999","85.97399999999999","86.019","86.019","86.019","89.549","89.549","89.549"
"73","61.18199999999999","61.18199999999999","61.18199999999999","73.069","73.069","73.069","74.224","74.224","74.224","85.485","85.485","85.485","85.955","85.955","85.955","85.97899999999998","85.97899999999998","85.97899999999998","89.55199999999999","89.55199999999999","89.55199999999999"
"74","62.3","62.3","62.3","74.125","74.125","74.125","73.669","73.669","73.669","85.51399999999998","85.51399999999998","85.51399999999998","86.05600000000001","86.05600000000001","86.05600000000001","86.08300000000001","86.08300000000001","86.08300000000001","89.55399999999999","89.55399999999999","89.55399999999999"
"75","61.035999999999994","61.035999999999994","61.035999999999994","73.021","73.021","73.021","74.15800000000002","74.15800000000002","74.15800000000002","85.409","85.409","85.409","86.00800000000001","86.00800000000001","86.00800000000001","86.10100000000001","86.10100000000001","86.10100000000001","89.55699999999999","89.55699999999999","89.55699999999999"
"76","61.60900000000001","61.60900000000001","61.60900000000001","73.70699999999998","73.70699999999998","73.70699999999998","74.53699999999999","74.53699999999999","74.53699999999999","85.38899999999998","85.38899999999998","85.38899999999998","85.845","85.845","85.845","86.035","86.035","86.035","89.55800000000002","89.55800000000002","89.55800000000002"
"77","61.34400000000001","61.34400000000001","61.34400000000001","73.77800000000002","73.77800000000002","73.77800000000002","73.714","73.714","73.714","85.3","85.3","85.3","85.88399999999999","85.88399999999999","85.88399999999999","85.93600000000002","85.93600000000002","85.93600000000002","89.56","89.56","89.56"
"78","63.58400000000001","63.58400000000001","63.58400000000001","73.70999999999998","73.70999999999998","73.70999999999998","73.916","73.916","73.916","85.235","85.235","85.235","85.82800000000002","85.82800000000002","85.82800000000002","85.85899999999998","85.85899999999998","85.85899999999998","89.56100000000002","89.56100000000002","89.56100000000002"
"79","63.43800000000002","63.43800000000002","63.43800000000002","73.29199999999999","73.29199999999999","73.29199999999999","73.43800000000002","73.43800000000002","73.43800000000002","85.13","85.13","85.13","85.77800000000002","85.77800000000002","85.77800000000002","85.915","85.915","85.915","89.56199999999998","89.56199999999998","89.56199999999998"
"80","62.43099999999999","62.43099999999999","62.43099999999999","73.69","73.69","73.69","73.83800000000001","73.83800000000001","73.83800000000001","85.09699999999998","85.09699999999998","85.09699999999998","85.67600000000002","85.67600000000002","85.67600000000002","85.92300000000002","85.92300000000002","85.92300000000002","89.56300000000002","89.56300000000002","89.56300000000002"
"81","62.04699999999998","62.04699999999998","62.04699999999998","72.97300000000001","72.97300000000001","72.97300000000001","74.09699999999998","74.09699999999998","74.09699999999998","85.225","85.225","85.225","85.53899999999999","85.53899999999999","85.53899999999999","85.80800000000002","85.80800000000002","85.80800000000002","89.56399999999998","89.56399999999998","89.56399999999998"
"82","61.82","61.82","61.82","73.515","73.515","73.515","73.38800000000002","73.38800000000002","73.38800000000002","85.08399999999999","85.08399999999999","85.08399999999999","85.555","85.555","85.555","85.856","85.856","85.856","89.565","89.565","89.565"
"83","62.39900000000001","62.39900000000001","62.39900000000001","73.624","73.624","73.624","73.74300000000001","73.74300000000001","73.74300000000001","84.98800000000001","84.98800000000001","84.98800000000001","85.465","85.465","85.465","85.80100000000002","85.80100000000002","85.80100000000002","89.565","89.565","89.565"
"84","62.885999999999996","62.885999999999996","62.885999999999996","73.67300000000002","73.67300000000002","73.67300000000002","73.675","73.675","73.675","84.92300000000002","84.92300000000002","84.92300000000002","85.54600000000002","85.54600000000002","85.54600000000002","85.745","85.745","85.745","89.56600000000002","89.56600000000002","89.56600000000002"
"85","62.048000000000016","62.048000000000016","62.048000000000016","73.69300000000001","73.69300000000001","73.69300000000001","73.996","73.996","73.996","85.08","85.08","85.08","85.38399999999999","85.38399999999999","85.38399999999999","85.83399999999999","85.83399999999999","85.83399999999999","89.56600000000002","89.56600000000002","89.56600000000002"
"86","63.17099999999999","63.17099999999999","63.17099999999999","73.451","73.451","73.451","73.58199999999998","73.58199999999998","73.58199999999998","84.9","84.9","84.9","85.32300000000001","85.32300000000001","85.32300000000001","85.71300000000001","85.71300000000001","85.71300000000001","89.56699999999998","89.56699999999998","89.56699999999998"
"87","63.71900000000001","63.71900000000001","63.71900000000001","73.319","73.319","73.319","73.654","73.654","73.654","84.92600000000002","84.92600000000002","84.92600000000002","85.40199999999999","85.40199999999999","85.40199999999999","85.73300000000002","85.73300000000002","85.73300000000002","89.56699999999998","89.56699999999998","89.56699999999998"
"88","63.198000000000015","63.198000000000015","63.198000000000015","73.901","73.901","73.901","73.586","73.586","73.586","84.84399999999998","84.84399999999998","84.84399999999998","85.38600000000001","85.38600000000001","85.38600000000001","85.62100000000001","85.62100000000001","85.62100000000001","89.56699999999998","89.56699999999998","89.56699999999998"
"89","63.975","63.975","63.975","74.06800000000001","74.06800000000001","74.06800000000001","73.85699999999999","73.85699999999999","73.85699999999999","84.73300000000002","84.73300000000002","84.73300000000002","85.30800000000002","85.30800000000002","85.30800000000002","85.59600000000002","85.59600000000002","85.59600000000002","89.56800000000001","89.56800000000001","89.56800000000001"
"90","62.47300000000001","62.47300000000001","62.47300000000001","73.961","73.961","73.961","73.71199999999999","73.71199999999999","73.71199999999999","84.67899999999999","84.67899999999999","84.67899999999999","85.21899999999998","85.21899999999998","85.21899999999998","85.635","85.635","85.635","89.56800000000001","89.56800000000001","89.56800000000001"
"91","63.533000000000015","63.533000000000015","63.533000000000015","73.57300000000001","73.57300000000001","73.57300000000001","73.495","73.495","73.495","84.60300000000001","84.60300000000001","84.60300000000001","85.25300000000001","85.25300000000001","85.25300000000001","85.515","85.515","85.515","89.56800000000001","89.56800000000001","89.56800000000001"
"92","63.645999999999994","63.645999999999994","63.645999999999994","73.831","73.831","73.831","73.27","73.27","73.27","84.65800000000002","84.65800000000002","84.65800000000002","85.13199999999999","85.13199999999999","85.13199999999999","85.53600000000002","85.53600000000002","85.53600000000002","89.56800000000001","89.56800000000001","89.56800000000001"
"93","63.87300000000001","63.87300000000001","63.87300000000001","73.80199999999999","73.80199999999999","73.80199999999999","73.511","73.511","73.511","84.81399999999998","84.81399999999998","84.81399999999998","85.21699999999998","85.21699999999998","85.21699999999998","85.47300000000001","85.47300000000001","85.47300000000001","89.56899999999999","89.56899999999999","89.56899999999999"
"94","64.226","64.226","64.226","73.93699999999998","73.93699999999998","73.93699999999998","73.93000000000002","73.93000000000002","73.93000000000002","84.51800000000001","84.51800000000001","84.51800000000001","85.11","85.11","85.11","85.60300000000001","85.60300000000001","85.60300000000001","89.56899999999999","89.56899999999999","89.56899999999999"
"95","63.75900000000001","63.75900000000001","63.75900000000001","73.90300000000002","73.90300000000002","73.90300000000002","73.755","73.755","73.755","84.56199999999998","84.56199999999998","84.56199999999998","85.00100000000002","85.00100000000002","85.00100000000002","85.60100000000001","85.60100000000001","85.60100000000001","89.56899999999999","89.56899999999999","89.56899999999999"
"96","63.690999999999995","63.690999999999995","63.690999999999995","73.949","73.949","73.949","73.86800000000001","73.86800000000001","73.86800000000001","84.37","84.37","84.37","85.04800000000002","85.04800000000002","85.04800000000002","85.44300000000001","85.44300000000001","85.44300000000001","89.56899999999999","89.56899999999999","89.56899999999999"
"97","64.614","64.614","64.614","73.62199999999999","73.62199999999999","73.62199999999999","74.29800000000002","74.29800000000002","74.29800000000002","84.38800000000002","84.38800000000002","84.38800000000002","84.96100000000001","84.96100000000001","84.96100000000001","85.37899999999999","85.37899999999999","85.37899999999999","89.56899999999999","89.56899999999999","89.56899999999999"
"98","64.041","64.041","64.041","73.776","73.776","73.776","74.181","74.181","74.181","84.35699999999999","84.35699999999999","84.35699999999999","85.00100000000002","85.00100000000002","85.00100000000002","85.40600000000002","85.40600000000002","85.40600000000002","89.56899999999999","89.56899999999999","89.56899999999999"
"99","64.61099999999999","64.61099999999999","64.61099999999999","73.925","73.925","73.925","73.65699999999998","73.65699999999998","73.65699999999998","84.25399999999999","84.25399999999999","84.25399999999999","84.98300000000002","84.98300000000002","84.98300000000002","85.435","85.435","85.435","89.56899999999999","89.56899999999999","89.56899999999999"
"100","64.69900000000001","64.69900000000001","64.69900000000001","73.99699999999999","73.99699999999999","73.99699999999999","74.125","74.125","74.125","84.26699999999998","84.26699999999998","84.26699999999998","84.93300000000002","84.93300000000002","84.93300000000002","85.255","85.255","85.255","89.57","89.57","89.57"
"101","64.795","64.795","64.795","74.02800000000002","74.02800000000002","74.02800000000002","73.209","73.209","73.209","84.25800000000001","84.25800000000001","84.25800000000001","84.78800000000001","84.78800000000001","84.78800000000001","85.33899999999998","85.33899999999998","85.33899999999998","89.57","89.57","89.57"
"102","64.55900000000001","64.55900000000001","64.55900000000001","73.81999999999998","73.81999999999998","73.81999999999998","73.904","73.904","73.904","84.04800000000002","84.04800000000002","84.04800000000002","84.61100000000002","84.61100000000002","84.61100000000002","85.31699999999998","85.31699999999998","85.31699999999998","89.57","89.57","89.57"
"103","65.00599999999999","65.00599999999999","65.00599999999999","74.19800000000001","74.19800000000001","74.19800000000001","73.566","73.566","73.566","84.25800000000001","84.25800000000001","84.25800000000001","84.81300000000002","84.81300000000002","84.81300000000002","85.26699999999998","85.26699999999998","85.26699999999998","89.57","89.57","89.57"
"104","64.477","64.477","64.477","74.20300000000002","74.20300000000002","74.20300000000002","74.235","74.235","74.235","84.14300000000001","84.14300000000001","84.14300000000001","84.71","84.71","84.71","85.32100000000001","85.32100000000001","85.32100000000001","89.57","89.57","89.57"
"105","65.26599999999999","65.26599999999999","65.26599999999999","73.77199999999999","73.77199999999999","73.77199999999999","74.274","74.274","74.274","84.17","84.17","84.17","84.67800000000001","84.67800000000001","84.67800000000001","85.34800000000001","85.34800000000001","85.34800000000001","89.57","89.57","89.57"
"106","65.511","65.511","65.511","73.51000000000002","73.51000000000002","73.51000000000002","73.941","73.941","73.941","84.13300000000001","84.13300000000001","84.13300000000001","84.74","84.74","84.74","85.31399999999998","85.31399999999998","85.31399999999998","89.57","89.57","89.57"
"107","65.941","65.941","65.941","74.124","74.124","74.124","74.19199999999998","74.19199999999998","74.19199999999998","84.01600000000002","84.01600000000002","84.01600000000002","84.78699999999999","84.78699999999999","84.78699999999999","85.34199999999998","85.34199999999998","85.34199999999998","89.57","89.57","89.57"
"108","64.79199999999999","64.79199999999999","64.79199999999999","74.016","74.016","74.016","73.954","73.954","73.954","84.02399999999999","84.02399999999999","84.02399999999999","84.63","84.63","84.63","85.26399999999998","85.26399999999998","85.26399999999998","89.57","89.57","89.57"
"109","65.45800000000001","65.45800000000001","65.45800000000001","73.719","73.719","73.719","74.155","74.155","74.155","83.95199999999998","83.95199999999998","83.95199999999998","84.576","84.576","84.576","85.20800000000001","85.20800000000001","85.20800000000001","89.57100000000001","89.57100000000001","89.57100000000001"
"110","65.586","65.586","65.586","73.739","73.739","73.739","73.549","73.549","73.549","83.87699999999998","83.87699999999998","83.87699999999998","84.655","84.655","84.655","85.21100000000001","85.21100000000001","85.21100000000001","89.57100000000001","89.57100000000001","89.57100000000001"
"111","65.98800000000001","65.98800000000001","65.98800000000001","73.93800000000002","73.93800000000002","73.93800000000002","74.191","74.191","74.191","83.93800000000002","83.93800000000002","83.93800000000002","84.62600000000002","84.62600000000002","84.62600000000002","85.26399999999998","85.26399999999998","85.26399999999998","89.57100000000001","89.57100000000001","89.57100000000001"
"112","66.47","66.47","66.47","74.12300000000002","74.12300000000002","74.12300000000002","74.52500000000002","74.52500000000002","74.52500000000002","83.98199999999999","83.98199999999999","83.98199999999999","84.65699999999998","84.65699999999998","84.65699999999998","85.24899999999998","85.24899999999998","85.24899999999998","89.57100000000001","89.57100000000001","89.57100000000001"
"113","65.90000000000002","65.90000000000002","65.90000000000002","74.201","74.201","74.201","74.451","74.451","74.451","83.94699999999999","83.94699999999999","83.94699999999999","84.59300000000002","84.59300000000002","84.59300000000002","85.175","85.175","85.175","89.57100000000001","89.57100000000001","89.57100000000001"
"114","65.56199999999998","65.56199999999998","65.56199999999998","73.97199999999998","73.97199999999998","73.97199999999998","74.205","74.205","74.205","83.94199999999998","83.94199999999998","83.94199999999998","84.55699999999999","84.55699999999999","84.55699999999999","85.23699999999998","85.23699999999998","85.23699999999998","89.57100000000001","89.57100000000001","89.57100000000001"
"115","66.514","66.514","66.514","74.31300000000002","74.31300000000002","74.31300000000002","74.446","74.446","74.446","83.88399999999999","83.88399999999999","83.88399999999999","84.56899999999999","84.56899999999999","84.56899999999999","85.225","85.225","85.225","89.57100000000001","89.57100000000001","89.57100000000001"
"116","66.075","66.075","66.075","74.24800000000002","74.24800000000002","74.24800000000002","74.47800000000001","74.47800000000001","74.47800000000001","83.81100000000002","83.81100000000002","83.81100000000002","84.535","84.535","84.535","85.18899999999998","85.18899999999998","85.18899999999998","89.57100000000001","89.57100000000001","89.57100000000001"
"117","66.31699999999998","66.31699999999998","66.31699999999998","74.22199999999998","74.22199999999998","74.22199999999998","74.23","74.23","74.23","83.79","83.79","83.79","84.59","84.59","84.59","85.16899999999998","85.16899999999998","85.16899999999998","89.57100000000001","89.57100000000001","89.57100000000001"
"118","66.76800000000001","66.76800000000001","66.76800000000001","74.21300000000001","74.21300000000001","74.21300000000001","74.181","74.181","74.181","83.73","83.73","83.73","84.44699999999999","84.44699999999999","84.44699999999999","85.15399999999998","85.15399999999998","85.15399999999998","89.57100000000001","89.57100000000001","89.57100000000001"
"119","66.06300000000002","66.06300000000002","66.06300000000002","74.314","74.314","74.314","74.36199999999998","74.36199999999998","74.36199999999998","83.63300000000001","83.63300000000001","83.63300000000001","84.535","84.535","84.535","85.06899999999999","85.06899999999999","85.06899999999999","89.57100000000001","89.57100000000001","89.57100000000001"
"120","66.229","66.229","66.229","74.02800000000002","74.02800000000002","74.02800000000002","74.095","74.095","74.095","83.505","83.505","83.505","84.54800000000002","84.54800000000002","84.54800000000002","85.10300000000001","85.10300000000001","85.10300000000001","89.57100000000001","89.57100000000001","89.57100000000001"
"121","66.73300000000002","66.73300000000002","66.73300000000002","74.19300000000001","74.19300000000001","74.19300000000001","74.224","74.224","74.224","83.606","83.606","83.606","84.49800000000002","84.49800000000002","84.49800000000002","85.14300000000001","85.14300000000001","85.14300000000001","89.57100000000001","89.57100000000001","89.57100000000001"
"122","66.671","66.671","66.671","74.364","74.364","74.364","74.60199999999999","74.60199999999999","74.60199999999999","83.48399999999998","83.48399999999998","83.48399999999998","84.55","84.55","84.55","85.216","85.216","85.216","89.57100000000001","89.57100000000001","89.57100000000001"
"123","66.25300000000001","66.25300000000001","66.25300000000001","74.486","74.486","74.486","74.469","74.469","74.469","83.67600000000002","83.67600000000002","83.67600000000002","84.42199999999998","84.42199999999998","84.42199999999998","85.17199999999998","85.17199999999998","85.17199999999998","89.57100000000001","89.57100000000001","89.57100000000001"
"124","66.33199999999998","66.33199999999998","66.33199999999998","74.291","74.291","74.291","74.30199999999999","74.30199999999999","74.30199999999999","83.62600000000002","83.62600000000002","83.62600000000002","84.52899999999998","84.52899999999998","84.52899999999998","85.12300000000002","85.12300000000002","85.12300000000002","89.57100000000001","89.57100000000001","89.57100000000001"
"125","66.274","66.274","66.274","74.571","74.571","74.571","74.509","74.509","74.509","83.695","83.695","83.695","84.59300000000002","84.59300000000002","84.59300000000002","85.145","85.145","85.145","89.57100000000001","89.57100000000001","89.57100000000001"
"126","67.049","67.049","67.049","74.13800000000002","74.13800000000002","74.13800000000002","74.43000000000002","74.43000000000002","74.43000000000002","83.55699999999999","83.55699999999999","83.55699999999999","84.60800000000002","84.60800000000002","84.60800000000002","85.155","85.155","85.155","89.57100000000001","89.57100000000001","89.57100000000001"
